customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,CLV,customer_type
10729474,Gautami Pingle,oliverraman@example.org,9.14776E+11,"40/162
Lall Chowk, Rourkela 080616",Howrah,14994,19-10-2023,New,16,417.3,6676.8,VIP
96373206,Garima Magar,geramitesh@example.com,9.18254E+11,"49, Bhattacharyya Chowk
Deoghar-719753",Indore,996221,24-06-2023,Regular,9,1235.13,11116.17,Regular
93198324,Bhavya Dutta,kdugar@example.org,9.18645E+11,"25/800, Chanda Road, Jamshedpur-861401",Thane,196294,19-11-2023,Inactive,11,1742.23,19164.53,VIP
95590889,Janani Purohit,atharvgaba@example.net,9.10103E+11,"091, Ahuja Circle
Mysore-186449",Kharagpur,916972,23-06-2023,Inactive,7,582.01,4074.07,Regular
85177880,Aryan Sridhar,munipeter@example.com,9.15114E+11,"44/148, Natt Chowk
Ahmedabad-669972",Bardhaman,285240,27-01-2024,Regular,9,1823.25,16409.25,Regular
10524732,Bhavna Ramesh,esingh@example.org,9.15867E+11,"39/475
Sathe Road
Bhopal-622648",Rajahmundry,134704,16-11-2023,Regular,18,1830.92,32956.56,VIP
22931642,Lajita Ghosh,fmukhopadhyay@example.net,9.198E+11,"H.No. 739
Dash Zila
Anantapur-112542",Ambala,346553,03-10-2024,New,18,649.19,11685.42,VIP
5901440,Faris Chopra,waida01@example.org,9.17603E+11,"H.No. 50
Rastogi Path
Mehsana-686891",Sambhal,719965,16-05-2024,Premium,8,761.17,6089.36,Regular
6617417,Pavani Talwar,elijah70@example.net,9.14108E+11,"H.No. 940
Seshadri Nagar
Rajahmundry 066841",New Delhi,279112,08-10-2024,Inactive,20,1785.99,35719.8,VIP
92306841,Dakshesh Kalita,balhaarbath@example.com,9.13526E+11,"141
Rajan Zila, Satara 705516",Rampur,778285,09-02-2024,New,10,1915.85,19158.5,Regular
89361574,Nakul Goyal,matwal@example.net,9.13812E+11,"51, Oommen Chowk
Jhansi 409585",Deoghar,925948,20-10-2023,Regular,14,315.31,4414.34,VIP
93723634,Aditya Swamy,gaurangarya@example.org,9.15047E+11,"H.No. 83
Pall Zila
Madurai 850619",Berhampur,952930,16-03-2023,Premium,4,1992.05,7968.2,Regular
75490147,Parth Chad,georgebala@example.org,9.10939E+11,"34/86
Sen Nagar, Farrukhabad 009970",Vadodara,404379,17-03-2023,Inactive,2,497.56,995.12,Regular
45650429,Zehaan Soni,kantchasmum@example.net,9.11559E+11,"19/75, Singh Path, Vasai-Virar-464997",Ramgarh,306054,30-03-2023,Premium,12,421.21,5054.52,VIP
59323931,Ridhi Yadav,speri@example.net,9.18957E+11,"29/674
Chada Chowk, Allahabad-561456",Bijapur,703311,24-08-2024,Inactive,14,1239.32,17350.48,VIP
77397957,Sachi Dubey,vbarman@example.com,9.14082E+11,"H.No. 74, Devan
Danapur 072213",Coimbatore,754911,14-02-2024,New,14,1913.71,26791.94,VIP
23976957,Ryan Sawhney,advikram@example.com,9.18045E+11,"225
Dara Marg
Gudivada-433963",Visakhapatnam,928742,31-08-2023,New,6,755.84,4535.04,Regular
70543108,Baljiwan Sampath,edwinkamala@example.com,9.18917E+11,"H.No. 26
Om Circle, Bhatpara-176703",Rajahmundry,573783,20-09-2024,Regular,6,1354.97,8129.82,Regular
20689141,Maya Yohannan,yatandhawan@example.net,9.15419E+11,"60, Chaudry Circle, Surat 576801",Korba,687107,25-05-2024,Premium,19,995.55,18915.45,VIP
72797139,Ucchal Kapoor,kantcaleb@example.net,9.1388E+11,"366, Lall Path
Ambarnath-422467",Dhule,722930,17-07-2023,Regular,5,492,2460,Regular
75467328,Warhi Ravel,priyakar@example.com,9.10296E+11,"12/239
Keer Chowk
Nagercoil-980113",Siliguri,966869,07-04-2023,Inactive,14,691.64,9682.96,VIP
69276352,Jason Goel,rachit92@example.net,9.1526E+11,"471
Datta Marg
Delhi-184705",Mysore,458924,20-05-2023,Inactive,2,1425.64,2851.28,Regular
39876773,Hardik Sethi,atwaldominic@example.org,9.13422E+11,"214
Chaudhry
Vasai-Virar 260049",Mirzapur,336281,21-10-2024,Premium,17,879.54,14952.18,VIP
36998375,Yatin Mammen,william17@example.net,9.12615E+11,"54/801, Iyengar Path
Proddatur-802798",Tirupati,153951,29-05-2024,Inactive,11,1231.91,13551.01,VIP
97185284,Jeevika Nayar,pallavidhi@example.com,9.10869E+11,"03/06, Jha Chowk, Siliguri-754493",Haldia,888357,07-11-2023,Regular,2,1599.26,3198.52,Regular
23126356,Oliver Kaur,fmurty@example.org,9.10108E+11,"34/473, Gaba Circle
Raiganj 302856",Bhopal,28548,29-05-2024,Inactive,7,1580.04,11060.28,Regular
93803038,Adweta Tara,chowdhuryyashasvi@example.org,9.17429E+11,"H.No. 047, Salvi Circle, Katihar-502152",Dhule,929834,14-10-2024,Premium,11,1018.05,11198.55,VIP
1697604,Arjun Deep,vedant34@example.net,9.15495E+11,"H.No. 285
Gokhale Ganj, Chennai 327475",Bongaigaon,743452,24-07-2023,Regular,6,1970.15,11820.9,Regular
53332493,Anirudh Bose,kamya09@example.org,9.12246E+11,"13
Rege Zila
Gulbarga-345640",Surendranagar Dudhrej,54821,30-06-2023,New,19,1678.4,31889.6,VIP
35812567,Xalak Sood,khuranaurmi@example.com,9.12217E+11,"H.No. 444
Varma Marg
Hazaribagh-735198",Bikaner,668122,25-06-2024,Regular,6,1313.89,7883.34,Regular
74172010,Urvi Rajagopalan,singhallohit@example.net,9.14421E+11,"31/99
Banerjee Nagar
Ballia 120751",Tadipatri,216145,08-05-2023,Inactive,3,1963.77,5891.31,Regular
89157395,Tanmayi Saraf,doctorpraneel@example.com,9.13266E+11,"H.No. 63
Badami, Deoghar-639198",Fatehpur,783489,28-09-2024,Premium,6,1782.61,10695.66,Regular
79991320,Ojas Bawa,tnagi@example.net,9.11148E+11,"498, Dhar
Buxar 995095",Kumbakonam,316134,25-03-2024,New,5,537.94,2689.7,Regular
15568831,David Swamy,shroffpranav@example.com,9.13991E+11,"H.No. 00
Parmar Circle
Madanapalle 797272",Jammu,598277,06-10-2023,Premium,7,813.3,5693.1,Regular
46563355,Zehaan Srinivasan,sathvikmane@example.net,9.10376E+11,"H.No. 494, Thakkar Chowk, Kalyan-Dombivli-939080",Ajmer,295136,15-02-2024,Premium,19,463.08,8798.52,VIP
9278983,Madhav Guha,wahab65@example.org,9.15976E+11,"945
Basak Chowk, Guwahati 644383",Bathinda,566507,23-02-2024,Inactive,17,1418.32,24111.44,VIP
70168151,Akshay Dubey,toorharinakshi@example.net,9.12821E+11,"62/907
Jaggi Nagar, Ahmedabad 688756",Jamalpur,336495,17-09-2024,Regular,8,493.64,3949.12,Regular
96149069,Omisha Pall,jhabhavya@example.com,9.10154E+11,"H.No. 89, Date Ganj, Ambala 994646",Ozhukarai,900241,13-05-2024,Regular,19,346.93,6591.67,VIP
22822088,Baghyawati Wadhwa,atwalabhiram@example.com,9.10218E+11,"54/01, Tandon Ganj, Kottayam-106529",Amravati,748122,05-08-2023,New,11,293.88,3232.68,VIP
1449273,Forum Deol,pgarg@example.org,9.1819E+11,"79
Chowdhury
Mathura-017308",Pondicherry,562307,06-12-2023,New,12,1758.24,21098.88,VIP
97388817,Yahvi Bala,vkant@example.org,9.10641E+11,"075, Pau Path, Kolkata-515895",Bathinda,522694,16-06-2024,Regular,1,1161.94,1161.94,Regular
18567760,Ethan Natarajan,semnakul@example.net,9.17721E+11,"H.No. 63
Viswanathan Circle, Medininagar 960193",Fatehpur,321200,28-05-2024,Regular,13,1933.7,25138.1,VIP
12695670,Anya Borde,qahuja@example.net,9.14954E+11,"H.No. 392, Karpe Marg, Ahmedabad-346669",Jaipur,7202,25-09-2023,Premium,10,910.12,9101.2,Regular
33871107,Aarav Rout,vermachaaya@example.com,9.18142E+11,"75
Bhandari Chowk
North Dumdum 088637",Thiruvananthapuram,837790,02-11-2024,Inactive,8,513.07,4104.56,Regular
49869358,Varenya Nigam,ekiya67@example.com,9.13216E+11,"H.No. 15
Lad Nagar
Vadodara 873657",Dharmavaram,13634,03-05-2024,Regular,16,1002.95,16047.2,VIP
96806748,Qabil Nath,kritikaganesh@example.net,9.11459E+11,"45/791, Palan Path
Rajkot 384578",Bareilly,752668,19-10-2024,New,14,1482.08,20749.12,VIP
82948843,Nathan Seth,hamsinipanchal@example.com,9.12381E+11,"08/008, Konda, Jalna-179579",Phusro,672485,17-05-2023,Regular,13,1629.2,21179.6,VIP
79866758,Chavvi Dhar,fbakshi@example.net,9.1217E+11,"H.No. 35, Rout Chowk, Bhiwani-310539",Malda,912239,13-04-2023,Inactive,14,598.03,8372.42,VIP
9335625,Falguni Sangha,sudiksha34@example.org,9.12514E+11,"354
Raval Circle
Purnia 372237",Coimbatore,194689,27-07-2024,Premium,14,1605.95,22483.3,VIP
28876580,Udant Doshi,pradhanzayyan@example.org,9.15301E+11,"H.No. 62, Singh Nagar, Srikakulam 903827",North Dumdum,638995,18-12-2023,Inactive,15,476.34,7145.1,VIP
91768226,Vansha Walia,bhavikagour@example.net,9.1768E+11,"792, Murty Chowk, Danapur-524967",Bardhaman,706055,09-11-2023,Regular,11,203.02,2233.22,VIP
56457995,Turvi Venkataraman,anya55@example.com,9.11702E+11,"16/55, Anne Path, Kurnool-471739",Amroha,306136,01-01-2024,Inactive,6,1002.88,6017.28,Regular
23844919,Jagvi Bhatt,hmannan@example.org,9.16974E+11,"87, Kohli Road, Ichalkaranji-462134",Bhagalpur,632415,25-07-2024,Regular,9,1890.71,17016.39,Regular
81088747,Peter Wagle,bhattshravya@example.net,9.15367E+11,"623, Dave Chowk
Bettiah 729338",Ujjain,941766,14-06-2024,Regular,3,1238.99,3716.97,Regular
85854265,Vasatika Naidu,amerchant@example.net,9.1156E+11,"94/55
Pradhan Path, Nashik 460184",Vijayanagaram,772253,07-06-2024,Premium,9,1492.09,13428.81,Regular
73363613,Aradhana Bala,bumbanjali@example.net,9.17239E+11,"613
Kumar Street
Mau 644080",Gopalpur,173439,14-04-2023,Premium,3,400,1200,Regular
64141971,Madhavi Jaggi,eswamy@example.org,9.11277E+11,"H.No. 70
Sura Path
Machilipatnam-082428",Anantapur,554679,20-06-2023,Premium,11,361.98,3981.78,VIP
70867736,Madhavi Nagarajan,harijeremiah@example.com,9.13773E+11,"43/105
Mitter Ganj, Jamnagar-690461",Ambattur,596147,29-05-2024,Premium,17,574.18,9761.06,VIP
52678787,Zashil Salvi,amruta16@example.org,9.16941E+11,"464
Arora Street
Kolhapur-442137",Ghaziabad,187842,29-01-2024,New,9,1444.39,12999.51,Regular
27586115,Maanas Batra,aarinisoni@example.com,9.19163E+11,"24/98
Mukherjee Marg
Karnal-610976",Jamnagar,145067,25-11-2023,Inactive,1,1908.19,1908.19,Regular
92404798,Gautami Dayal,bosearyan@example.net,9.16795E+11,"H.No. 098, Dayal Zila, Salem-908014",Jorhat,222676,29-03-2023,New,15,1130.02,16950.3,VIP
55170753,Praneel Nagy,gchauhan@example.net,9.10044E+11,"H.No. 660
Krishna Path, Mango-105239",Miryalaguda,951611,27-05-2024,Inactive,19,1414.63,26877.97,VIP
19182548,Laban Kulkarni,balhaarsastry@example.net,9.15386E+11,"19/71, Narang Zila, Bhiwani 422655",Bijapur,783411,22-03-2023,Regular,16,636.15,10178.4,VIP
67701771,Gaurav Sodhi,nsibal@example.net,9.10988E+11,"63/74, Sarkar Road, Jhansi-992671",Mathura,928001,14-11-2023,Premium,9,550.5,4954.5,Regular
75828735,Yahvi Hegde,ctripathi@example.net,9.13461E+11,"57/89
Mohanty Chowk
Sri Ganganagar-144843",Ramagundam,717189,05-05-2023,New,18,1400.05,25200.9,VIP
2219590,Upadhriti Sandhu,comarmugdha@example.org,9.11604E+11,"H.No. 054
Kala Chowk, Jamalpur-734290",Solapur,116736,24-09-2024,Regular,20,756.84,15136.8,VIP
64497538,Libni Chadha,vyaswaida@example.net,9.14625E+11,"755, Gulati, Mysore 740771",Bongaigaon,753834,05-01-2024,Premium,13,1338.69,17402.97,VIP
48033969,Kavya Kunda,ramalaksh@example.net,9.14307E+11,"31/10
Vohra
Panipat 844869",Baranagar,320524,16-08-2023,Premium,1,717.51,717.51,Regular
67708491,Dalbir Kata,triyaswamy@example.com,9.16516E+11,"092, Chowdhury Path, Srinagar-492392",Patiala,872616,12-10-2024,Inactive,10,586.96,5869.6,Regular
80858127,Rachana Chaudhry,ybal@example.com,9.12283E+11,"H.No. 272
Tella Circle
Alappuzha-788083",Raichur,114778,01-08-2024,Premium,10,1703.39,17033.9,Regular
28280172,Gaurang Dutta,johalekbal@example.org,9.17415E+11,"H.No. 92
Chhabra Nagar
Bhopal 631149",Amravati,711598,19-06-2023,Premium,14,968.95,13565.3,VIP
6398761,Kabir Kala,pallafaris@example.com,9.1817E+11,"H.No. 80
Konda Nagar
Eluru 082402",Naihati,350456,10-08-2024,Inactive,2,1701.15,3402.3,Regular
69749541,Ayush Amble,vedika87@example.net,9.15599E+11,"81/682, Soman Chowk
Adoni 115028",Satara,316215,06-06-2023,Premium,1,1412.58,1412.58,Regular
57474553,Damini Sule,ukrishnan@example.net,9.15058E+11,"H.No. 36, Sani, Tadepalligudem 412609",Moradabad,441368,06-09-2023,Regular,1,300.82,300.82,Regular
37551429,Diya Chand,tbaria@example.net,9.15961E+11,"15, Sethi Zila, Noida-862506",Khandwa,773280,22-03-2023,Regular,6,1136.03,6816.18,Regular
949062,Jackson Karpe,sembhavika@example.net,9.10275E+11,"H.No. 81, Mital Ganj
Mangalore 130050",Mau,106228,13-10-2023,Inactive,19,1947.14,36995.66,VIP
74174956,Hemani D’Alia,kashvisharaf@example.org,9.18715E+11,"H.No. 146, Reddy Road
Eluru-595756",Latur,254231,26-09-2024,Regular,20,1583.4,31668,VIP
55007963,Darika Borah,dominic54@example.com,9.1592E+11,"87/449
Kothari, Haridwar 669084",Chennai,52382,30-08-2023,New,10,1809.98,18099.8,Regular
64017365,Vasatika Banerjee,warjaschanda@example.net,9.16933E+11,"71, Issac Marg, Malda-139706",Delhi,130657,22-05-2024,Premium,2,1767.76,3535.52,Regular
26199489,Aarna Gola,hemang36@example.org,9.15849E+11,"28/92
Banerjee Zila
Singrauli-249881",Serampore,555849,15-07-2024,Inactive,11,479.65,5276.15,VIP
7288562,Triya Singhal,arjun79@example.org,9.13901E+11,"505, Mangal Ganj, Faridabad 766686",Dewas,868197,14-06-2023,New,19,1982.78,37672.82,VIP
78394303,Alexander Kata,krishnaupkaar@example.com,9.14051E+11,"H.No. 237
Prabhakar Marg
Belgaum-107073",Bilaspur,740219,31-07-2023,Inactive,1,1590.54,1590.54,Regular
43518622,Pooja Gole,yutika87@example.com,9.15452E+11,"93/53, Batra Marg, Pudukkottai 797906",Jaunpur,694453,20-05-2024,Regular,5,512.48,2562.4,Regular
60967677,Chatura Sandhu,alexander15@example.org,9.1824E+11,"65/92, Chand Chowk, Ambarnath 994843",Agartala,938373,03-05-2023,Premium,11,398.48,4383.28,VIP
35144658,Tristan Gulati,bakshielijah@example.com,9.15537E+11,"45/00, Sabharwal Zila, Dhule-908832",Bilaspur,256023,27-01-2024,Premium,8,433.11,3464.88,Regular
37054866,Avi Sodhi,guhawarjas@example.net,9.19237E+11,"89
Tak Marg, Mangalore 446678",Guntur,224009,30-04-2024,Regular,2,1503.54,3007.08,Regular
3100301,Wazir Saini,ishani86@example.com,9.15271E+11,"770, Oommen
Orai-371934",Bathinda,892652,19-06-2023,New,1,1530.27,1530.27,Regular
62194279,Lavanya Rastogi,krishnannetra@example.com,9.13135E+11,"28/38
Raja Road, Bhilwara-071347",Mysore,676770,29-09-2023,Premium,3,1561.41,4684.23,Regular
43599910,Oviya Swaminathan,nazarethnaksh@example.com,9.13137E+11,"H.No. 638, Sastry Circle, Jodhpur-063579",Sambhal,529673,03-10-2024,Premium,8,939.36,7514.88,Regular
36222767,Alka Behl,revakrishna@example.net,9.17824E+11,"H.No. 34
Rau Circle, Indore-735262",Mango,124336,12-05-2023,Inactive,7,478.18,3347.26,Regular
91320466,Laban Raju,ryandyal@example.net,9.12183E+11,"820
Palla
Yamunanagar-519750",Yamunanagar,776068,15-10-2023,Premium,8,478.45,3827.6,Regular
30468930,Nirja Manda,chavvisavant@example.com,9.12289E+11,"H.No. 723
Shankar Marg, Bhiwani-677157",Gandhinagar,478625,24-05-2024,Regular,6,1449.81,8698.86,Regular
45503888,Brinda Natarajan,udeol@example.org,9.1338E+11,"87/41
Bajwa Ganj
Anand 459332",Raurkela Industrial Township,813444,18-05-2023,Premium,5,669.46,3347.3,Regular
85340038,Faris Oza,goswamialexander@example.com,9.11659E+11,"82, Garg Zila, Noida-112388",Noida,355666,17-08-2023,Premium,10,1430.56,14305.6,Regular
13796199,Pallavi Mutti,gangulylogan@example.com,9.17819E+11,"H.No. 89
Manne Ganj, Unnao-048441",Deoghar,8504,04-05-2023,Regular,20,1016.92,20338.4,VIP
10769994,Tripti Tandon,aradhana79@example.org,9.17982E+11,"352
Agrawal Road, Siwan 961199",Begusarai,766033,07-05-2023,Regular,10,1122.23,11222.3,Regular
65406127,Anita Ganguly,yutika10@example.org,9.11384E+11,"H.No. 749
Pillai Chowk, Nanded-873039",Nangloi Jat,460669,15-06-2024,Premium,20,1391.48,27829.6,VIP
8383197,Nikita Ravi,wriddhishgoda@example.net,9.12426E+11,"34, Deol Nagar, Mirzapur-271064",Tiruppur,621192,17-10-2023,New,16,1440.12,23041.92,VIP
8384106,Urishilla Upadhyay,enagi@example.net,9.10189E+11,"H.No. 051, Mann
Tadipatri-912584",Hubli–Dharwad,42350,03-08-2023,Premium,8,1853.96,14831.68,Regular
27698051,Mitesh Savant,indalimane@example.net,9.14959E+11,"H.No. 391
Batra Street
Nangloi Jat 215269",Gandhinagar,229507,30-07-2023,Premium,19,978.81,18597.39,VIP
56352626,Liam Palan,shravya32@example.org,9.13874E+11,"28/021
Goyal Street, Haridwar 710996",Nagercoil,219851,29-06-2023,Regular,10,1574.59,15745.9,Regular
41194825,Mekhala Shah,patlaanjali@example.com,9.18756E+11,"H.No. 641
Sarma Road, Raipur 677944",Singrauli,711877,26-10-2023,Regular,19,1678.77,31896.63,VIP
62526567,Chaman Karan,azaankunda@example.net,9.16862E+11,"H.No. 958, Sethi Circle
Hosur 449981",Chittoor,521820,01-07-2023,Premium,15,1976.82,29652.3,VIP
67277562,Arunima Borde,nkurian@example.org,9.1029E+11,"37, Sant Circle
Bhiwandi-247759",Ghaziabad,721656,20-11-2023,Inactive,10,1951.59,19515.9,Regular
48228547,Anika Baria,triyasinha@example.org,9.1931E+11,"H.No. 509, Rajan Road
Bijapur 011279",Katihar,248566,13-07-2024,Inactive,9,753.89,6785.01,Regular
36578947,Ekansh Madan,gdeep@example.org,9.14202E+11,"70/297
Krishnan Path
Dindigul 513144",Ranchi,68770,08-04-2023,New,18,1698.54,30573.72,VIP
21701991,Wazir Hari,ydevan@example.net,9.14789E+11,"H.No. 09, Gill Circle, Kota-464715",Allahabad,296322,05-10-2023,New,5,1114.5,5572.5,Regular
20469626,Tanish Ghose,barkhasawhney@example.net,9.14972E+11,"01
Palla, Ahmedabad 612378",Guntakal,304902,26-12-2023,Regular,9,1250.28,11252.52,Regular
20314691,Raksha Bhattacharyya,indrajitvarkey@example.net,9.13508E+11,"H.No. 12
Contractor Nagar
Tenali 901526",Salem,349141,17-07-2024,Inactive,2,282.92,565.84,Regular
91778474,Sai Raman,jeremiah38@example.org,9.18149E+11,"H.No. 375, Nagi Marg
Jammu-016214",Kalyan-Dombivli,968102,25-02-2024,Regular,20,280.67,5613.4,VIP
83964902,Jeremiah Keer,mohini14@example.org,9.12245E+11,"64/07
Padmanabhan Road
Latur 717782",Bhimavaram,569130,10-11-2023,Regular,2,536.01,1072.02,Regular
92455970,Bhavna Chada,rbakshi@example.org,9.116E+11,"06/035
Rama Zila, Tenali 341605",Navi Mumbai,772301,13-06-2024,Inactive,10,1413.21,14132.1,Regular
52001314,Libni Manda,zarnagrewal@example.com,9.17563E+11,"249
Rama, Raiganj-319572",Kota,492160,14-04-2024,Premium,7,1081.06,7567.42,Regular
72917958,Guneet Sampath,qswamy@example.net,9.18814E+11,"46/05
Chandra Nagar
Satara 458142",Sirsa,261102,19-12-2023,New,6,1772.67,10636.02,Regular
88739922,Harrison Yogi,borraqadim@example.com,9.13431E+11,"H.No. 758
Khatri Zila, Pune 227704",Madurai,138588,27-03-2024,Regular,4,1563.61,6254.44,Regular
59297955,Charita Mistry,anirudh92@example.com,9.12509E+11,"33/33
Kamdar Marg, Rajahmundry 580070",Orai,182135,26-02-2024,Premium,6,1292.83,7756.98,Regular
99490786,Ayush Biswas,frederickkale@example.org,9.14043E+11,"16/282
Dar Street, Suryapet 965764",Kishanganj,47845,23-09-2023,New,15,1097.78,16466.7,VIP
54877984,Ubika Basak,ayaan26@example.org,9.17512E+11,"H.No. 68
Tank Circle
Kolhapur 888923",Visakhapatnam,784114,09-05-2023,Inactive,14,736.62,10312.68,VIP
62243869,Vrishti Thakkar,gaurangiparmer@example.org,9.16498E+11,"372, Sagar Marg
Tiruchirappalli-790434",Raebareli,430535,24-09-2024,Premium,7,257.78,1804.46,Regular
19067680,Rajata Mall,qarin71@example.org,9.1226E+11,"640, Pant, Sultan Pur Majra-315200",North Dumdum,608152,29-12-2023,New,18,410.34,7386.12,VIP
61753272,Ojasvi Dash,widisha91@example.net,9.15019E+11,"H.No. 85
Thakur
Bhubaneswar 074120",Anantapur,81264,20-08-2024,New,3,832.17,2496.51,Regular
34567918,Meghana Ranganathan,laban62@example.net,9.19616E+11,"33, Gupta Marg
Jalna-802641",Latur,550475,09-10-2024,Inactive,13,271.49,3529.37,VIP
20163931,Gautami Doshi,vedhika55@example.net,9.19017E+11,"H.No. 01, Karnik Path
Sultan Pur Majra-506511",Kumbakonam,918590,05-08-2024,Regular,5,404.55,2022.75,Regular
69088723,Triveni Nori,yvaidya@example.com,9.12846E+11,"14, Andra Chowk
Kolhapur 212015",Hapur,547704,12-10-2024,New,8,1050.74,8405.92,Regular
27620326,Chasmum Sahni,grovercharan@example.com,9.13953E+11,"H.No. 789
Dave Street
Dhule-392337",Tezpur,129682,17-07-2024,Regular,1,1126.02,1126.02,Regular
71321741,Adya Virk,chakrikakrishna@example.com,9.1801E+11,"892
Dave Chowk
Bhatpara-152046",Saharsa,205275,27-02-2024,Regular,18,1734.32,31217.76,VIP
10855630,Anya Rajagopal,sbajwa@example.org,9.16837E+11,"39
Lata Chowk
Nellore 099220",Rajahmundry,39724,03-06-2024,Premium,15,1447.55,21713.25,VIP
24137201,Jyoti Grewal,dattaeesha@example.net,9.11921E+11,"H.No. 75, Mody Street
Dehri-430112",Haridwar,228579,22-09-2024,New,2,1399.08,2798.16,Regular
31776996,Bhavya Shankar,bavakai@example.com,9.18135E+11,"09/679, Wali Chowk
Ongole 073167",Madanapalle,643542,13-04-2024,New,12,872.26,10467.12,VIP
48167795,Charita Kapoor,anaybalan@example.net,9.11562E+11,"79/36
Rege Ganj, Thanjavur-542580",Visakhapatnam,567196,28-11-2023,New,13,1355.09,17616.17,VIP
62419778,Frederick Subramaniam,girish83@example.com,9.18048E+11,"940, Nair Street
Medininagar 829782",Jamnagar,657089,23-08-2024,Premium,12,1083.95,13007.4,VIP
75510747,Shaurya Luthra,yachana38@example.com,9.11338E+11,"30/18, Bhandari Marg, Adoni 846635",Fatehpur,186578,18-03-2024,New,7,555.18,3886.26,Regular
99406165,Yadavi Tiwari,karanmemon@example.com,9.18461E+11,"43/378, Lalla, Sri Ganganagar 591499",Purnia,361264,12-01-2024,Premium,10,1465.58,14655.8,Regular
84572019,Jagrati Baral,vasudhagara@example.net,9.12677E+11,"34
Thaker Chowk
Bally-512370",Burhanpur,643739,15-11-2023,Inactive,14,1067.89,14950.46,VIP
70391758,Meghana Palan,eiravatiraval@example.net,9.17039E+11,"H.No. 33, Barad Circle, Morbi 535194",Tezpur,246888,09-06-2023,Premium,4,1961.01,7844.04,Regular
5135207,Xalak Mittal,libnikonda@example.com,9.11768E+11,"H.No. 46, Thakur Street
Gurgaon 146541",Moradabad,383404,24-08-2023,Premium,3,1438.23,4314.69,Regular
60834500,Rishi Jain,bathanirudh@example.org,9.1979E+11,"80/57, Dara Marg, Bokaro 568451",Khammam,487840,28-10-2024,Inactive,1,1111.47,1111.47,Regular
96629034,Raghav Nayak,bchahal@example.org,9.11205E+11,"112
Buch Marg, Nanded 682578",Hyderabad,769553,27-04-2024,Premium,10,839.31,8393.1,Regular
5418547,Qushi Devi,swaminathanshaurya@example.org,9.17171E+11,"132
Amble Ganj, Pimpri-Chinchwad-532902",Pune,122989,27-08-2023,Regular,20,1693.63,33872.6,VIP
32540616,Jairaj Sehgal,bumblaban@example.net,9.19483E+11,"765, Sani Nagar
Fatehpur-530586",Nellore,40785,21-03-2024,New,5,1614.27,8071.35,Regular
70798876,Amaira Sane,jeetkale@example.net,9.10458E+11,"67, Iyer Nagar, Nagercoil 314320",Dhanbad,639571,04-10-2024,New,16,1154.75,18476,VIP
79895967,Hema Luthra,omfalan@example.net,9.17673E+11,"785, Karpe Path
Ramgarh 103332",Chennai,715090,05-05-2024,Regular,8,1829.16,14633.28,Regular
44477365,Nihal Buch,sandhuwarjas@example.net,9.19287E+11,"H.No. 22, Mahajan Path, Thanjavur-754379",Katihar,517368,08-07-2024,Regular,18,292.43,5263.74,VIP
72889295,Samuel Pal,banikyadavi@example.org,9.18051E+11,"90/605
Naidu Zila, Raichur 666950",Sasaram,545125,07-05-2024,New,18,1965.81,35384.58,VIP
66886852,Ubika Chand,advay03@example.org,9.13741E+11,"03/249, Pant Zila
Ratlam-647336",Korba,953555,24-03-2024,Inactive,19,1546.79,29389.01,VIP
9195970,Riya Uppal,sunderabhimanyu@example.com,9.17453E+11,"85/83, Jaggi Road, Jalandhar 841040",Karawal Nagar,785030,21-06-2024,New,14,517.58,7246.12,VIP
60049160,Abdul Nayak,saanvi74@example.org,9.17297E+11,"913
Patel Chowk, Panvel 109637",Bardhaman,815342,10-09-2023,New,5,911.68,4558.4,Regular
61522288,Gunbir Kala,balendratak@example.com,9.13226E+11,"H.No. 43, Sidhu Marg, Ballia-663728",Tiruppur,828461,02-07-2023,New,8,283.36,2266.88,Regular
90448312,Chandani Tata,raiishanvi@example.net,9.19722E+11,"H.No. 24
Biswas Path
Sambalpur-658004",Panihati,753285,21-05-2024,Inactive,10,1678.01,16780.1,Regular
86748343,Faris Pillay,anusharatti@example.net,9.15341E+11,"H.No. 300, Barad Nagar, Morbi-324626",Sultan Pur Majra,916917,10-03-2024,Premium,16,1799.33,28789.28,VIP
91791128,Warda Mand,aptejagdish@example.com,9.11059E+11,"44, Gaba Nagar
Patna-177700",Allahabad,48642,18-03-2024,Regular,6,211.88,1271.28,Regular
57548210,Alka Varughese,subramaniankrishna@example.org,9.15853E+11,"52/68
Kibe Circle, Korba 159640",Erode,401443,29-09-2024,Inactive,10,709.43,7094.3,Regular
5369136,Yasti Wagle,pantmaanas@example.com,9.16386E+11,"46
Jayaraman Road, Eluru-026437",Ambala,927996,11-09-2024,Regular,8,311.45,2491.6,Regular
54038173,William Palan,mekhalapant@example.net,9.18498E+11,"457, Bhagat Path
Bally-425829",Jehanabad,987434,24-11-2023,Premium,17,1914.26,32542.42,VIP
67528368,Anay Rana,sundersaksham@example.org,9.18947E+11,"616, Ramakrishnan Chowk
Rajpur Sonarpur-831812",Suryapet,173070,16-04-2023,Premium,13,1897.75,24670.75,VIP
25981385,Chasmum Deol,kala09@example.com,9.12396E+11,"77/335, Vig Chowk
Karaikudi-226233",Kakinada,361736,07-10-2023,New,15,1484.06,22260.9,VIP
